2 94.870000 15.531000 1
1 7.050000 12.483400 1
1 45.570000 82.374500 2
2 45.270000 33.877200 1
2 48.400000 23.089600 1
2 88.100000 9.044100 2
2 69.600000 26.316900 2
1 5.660000 12.323600 2
1 13.530000 38.689600 1
2 64.430000 27.244800 1
2 32.390000 2.014100 1
2 66.840000 48.402200 1
1 87.710000 97.096400 4
2 63.490000 16.923700 1
2 84.460000 78.073600 2
2 85.160000 23.386200 1
2 24.500000 6.407900 1
2 28.590000 4.527100 2
1 35.030000 80.001900 2
2 96.600000 22.136100 2
2 87.360000 58.582200 2
2 83.730000 54.548300 2
1 14.880000 50.519800 1
2 62.410000 49.378400 1
2 46.980000 44.317500 2
1 12.740000 26.042500 1
1 32.650000 83.168400 2
2 45.030000 17.396000 2
2 59.740000 33.916900 1
1 33.380000 78.605700 1
2 88.430000 44.888400 2
1 26.010000 29.991100 1
2 37.380000 25.257200 1
1 66.650000 81.873700 2
2 94.470000 4.416400 2
1 31.720000 40.092500 2
1 11.900000 69.156900 1
1 43.200000 43.562100 2
2 83.330000 67.710900 2
2 63.030000 28.545300 2
2 22.010000 14.988000 1
1 18.160000 40.372000 1
1 52.460000 73.924500 2
1 23.610000 47.943800 1
1 30.790000 38.279100 1
1 63.180000 99.699900 2
2 44.200000 31.334700 1
1 59.340000 82.412100 2
1 35.390000 37.716300 1
1 32.630000 66.717000 1
2 95.230000 66.249100 2
1 42.080000 59.134700 2
1 16.430000 72.798400 1
1 48.070000 53.498300 2
1 31.570000 46.728900 2
1 38.420000 93.636200 2
2 49.560000 19.508000 2
2 66.610000 61.169800 2
1 71.040000 72.896200 1
2 57.520000 10.534400 2
1 22.260000 88.163100 1
2 76.630000 8.262900 2
1 1.800000 27.805300 1
1 40.190000 54.778900 2
1 54.520000 56.483700 2
1 37.100000 60.824400 1
2 44.910000 12.670800 1
2 54.760000 47.142700 2
1 32.330000 44.093300 1
1 37.050000 73.516500 1
1 39.850000 85.635300 1
1 18.250000 40.659500 1
2 12.650000 1.996700 1
1 29.110000 58.865000 2
1 61.290000 85.506600 1
1 61.950000 66.329100 2
2 89.660000 68.225200 1
1 53.890000 55.228100 2
1 42.360000 95.503300 1
2 52.950000 11.604700 2
2 85.820000 52.792500 2
2 83.590000 42.010400 2
1 43.260000 88.440200 1
1 23.640000 64.098400 1
1 30.070000 97.469400 2
1 22.890000 61.636900 1
2 94.220000 6.697800 2
1 71.750000 74.055400 2
2 53.980000 1.788000 2
2 45.790000 4.735000 2
1 37.020000 41.831900 1
2 83.770000 49.825300 2
1 23.770000 31.632600 1
2 81.360000 46.453900 2
1 34.310000 94.306900 1
1 35.060000 57.666200 1
1 2.430000 64.454500 1
1 11.360000 26.527500 1
1 13.650000 45.317800 1
2 66.270000 41.537000 2
2 94.870000 15.531000 2
1 7.050000 12.483400 1
1 45.570000 82.374500 1
2 45.270000 33.877200 2
2 48.400000 23.089600 2
2 88.100000 9.044100 2
2 69.600000 26.316900 2
1 5.660000 12.323600 1
1 13.530000 38.689600 1
2 64.430000 27.244800 2
2 32.390000 2.014100 1
2 66.840000 48.402200 2
1 87.710000 97.096400 1
2 63.490000 16.923700 2
2 84.460000 78.073600 1
2 85.160000 23.386200 2
2 24.500000 6.407900 1
2 28.590000 4.527100 2
1 35.030000 80.001900 1
2 96.600000 22.136100 2
2 87.360000 58.582200 2
2 83.730000 54.548300 2
1 14.880000 50.519800 1
2 62.410000 49.378400 2
2 46.980000 44.317500 2
1 12.740000 26.042500 1
1 32.650000 83.168400 1
2 45.030000 17.396000 2
2 59.740000 33.916900 2
1 33.380000 78.605700 1
2 88.430000 44.888400 2
1 26.010000 29.991100 1
2 37.380000 25.257200 2
1 66.650000 81.873700 2
2 94.470000 4.416400 2
1 31.720000 40.092500 1
1 11.900000 69.156900 1
1 43.200000 43.562100 1
2 83.330000 67.710900 1
2 63.030000 28.545300 2
2 22.010000 14.988000 1
1 18.160000 40.372000 2
1 52.460000 73.924500 2
1 23.610000 47.943800 1
1 30.790000 38.279100 1
1 63.180000 99.699900 1
2 44.200000 31.334700 2
1 59.340000 82.412100 1
1 35.390000 37.716300 2
1 32.630000 66.717000 1
2 95.230000 66.249100 2
1 42.080000 59.134700 2
1 16.430000 72.798400 1
1 48.070000 53.498300 1
1 31.570000 46.728900 1
1 38.420000 93.636200 1
2 49.560000 19.508000 1
2 66.610000 61.169800 2
1 71.040000 72.896200 2
2 57.520000 10.534400 2
1 22.260000 88.163100 1
2 76.630000 8.262900 2
1 1.800000 27.805300 1
1 40.190000 54.778900 1
1 54.520000 56.483700 2
1 37.100000 60.824400 1
2 44.910000 12.670800 2
2 54.760000 47.142700 2
1 32.330000 44.093300 1
1 37.050000 73.516500 1
1 39.850000 85.635300 1
1 18.250000 40.659500 1
2 12.650000 1.996700 2
1 29.110000 58.865000 1
1 61.290000 85.506600 1
1 61.950000 66.329100 2
2 89.660000 68.225200 2
1 53.890000 55.228100 2
1 42.360000 95.503300 1
2 52.950000 11.604700 2
2 85.820000 52.792500 2
2 83.590000 42.010400 2
1 43.260000 88.440200 1
1 23.640000 64.098400 1
1 30.070000 97.469400 1
1 22.890000 61.636900 1
2 94.220000 6.697800 2
1 71.750000 74.055400 2
2 53.980000 1.788000 1
2 45.790000 4.735000 2
1 37.020000 41.831900 2
2 83.770000 49.825300 2
1 23.770000 31.632600 1
2 81.360000 46.453900 2
1 34.310000 94.306900 1
1 35.060000 57.666200 1
1 2.430000 64.454500 1
1 11.360000 26.527500 1
1 13.650000 45.317800 1
2 66.270000 41.537000 2
2 94.870000 15.531000 2
1 7.050000 12.483400 1
1 45.570000 82.374500 1
2 45.270000 33.877200 2
2 48.400000 23.089600 2
2 88.100000 9.044100 2
2 69.600000 26.316900 2
1 5.660000 12.323600 1
1 13.530000 38.689600 1
2 64.430000 27.244800 2
2 32.390000 2.014100 1
2 66.840000 48.402200 2
1 87.710000 97.096400 1
2 63.490000 16.923700 2
2 84.460000 78.073600 1
2 85.160000 23.386200 2
2 24.500000 6.407900 1
2 28.590000 4.527100 2
1 35.030000 80.001900 1
2 96.600000 22.136100 2
2 87.360000 58.582200 2
2 83.730000 54.548300 2
1 14.880000 50.519800 1
2 62.410000 49.378400 1
2 46.980000 44.317500 2
1 12.740000 26.042500 1
1 32.650000 83.168400 1
2 45.030000 17.396000 2
2 59.740000 33.916900 2
1 33.380000 78.605700 1
2 88.430000 44.888400 2
1 26.010000 29.991100 2
2 37.380000 25.257200 2
1 66.650000 81.873700 1
2 94.470000 4.416400 2
1 31.720000 40.092500 1
1 11.900000 69.156900 1
1 43.200000 43.562100 1
2 83.330000 67.710900 2
2 63.030000 28.545300 2
2 22.010000 14.988000 2
1 18.160000 40.372000 2
1 52.460000 73.924500 1
1 23.610000 47.943800 1
1 30.790000 38.279100 2
1 63.180000 99.699900 1
2 44.200000 31.334700 1
1 59.340000 82.412100 2
1 35.390000 37.716300 1
1 32.630000 66.717000 1
2 95.230000 66.249100 2
1 42.080000 59.134700 2
1 16.430000 72.798400 1
1 48.070000 53.498300 1
1 31.570000 46.728900 1
1 38.420000 93.636200 1
2 49.560000 19.508000 2
2 66.610000 61.169800 1
1 71.040000 72.896200 2
2 57.520000 10.534400 2
1 22.260000 88.163100 1
2 76.630000 8.262900 2
1 1.800000 27.805300 1
1 40.190000 54.778900 1
1 54.520000 56.483700 1
1 37.100000 60.824400 1
2 44.910000 12.670800 2
2 54.760000 47.142700 2
1 32.330000 44.093300 1
1 37.050000 73.516500 1
1 39.850000 85.635300 1
1 18.250000 40.659500 1
2 12.650000 1.996700 2
1 29.110000 58.865000 1
1 61.290000 85.506600 2
1 61.950000 66.329100 1
2 89.660000 68.225200 2
1 53.890000 55.228100 2
1 42.360000 95.503300 1
2 52.950000 11.604700 2
2 85.820000 52.792500 2
2 83.590000 42.010400 2
1 43.260000 88.440200 1
1 23.640000 64.098400 1
1 30.070000 97.469400 1
1 22.890000 61.636900 1
2 94.220000 6.697800 2
1 71.750000 74.055400 2
2 53.980000 1.788000 2
2 45.790000 4.735000 2
1 37.020000 41.831900 1
2 83.770000 49.825300 2
1 23.770000 31.632600 1
2 81.360000 46.453900 2
1 34.310000 94.306900 1
1 35.060000 57.666200 1
1 2.430000 64.454500 1
1 11.360000 26.527500 1
1 13.650000 45.317800 1
2 66.270000 41.537000 2
1 32.110000 44.187800 2
2 31.440000 14.337800 1
1 40.130000 85.141500 1
2 33.350000 2.455600 2
2 31.200000 10.300100 2
2 43.640000 41.676200 2
1 83.720000 84.752200 2
2 55.180000 40.981100 2
2 9.090000 6.073700 2
2 83.190000 32.519800 2
1 4.690000 74.757700 1
2 89.330000 5.276700 2
1 63.580000 91.021400 1
2 88.780000 82.935600 2
1 13.790000 50.553000 1
2 63.350000 57.246300 1
1 43.850000 74.825000 1
1 26.570000 92.688700 1
1 8.880000 34.622000 1
1 85.680000 90.086600 2
2 91.250000 23.206200 2
2 68.680000 26.834300 2
1 34.430000 68.334900 1
1 27.810000 67.787600 1
2 45.630000 34.251000 1
1 5.830000 86.280600 1
1 46.540000 47.716800 2
2 62.960000 46.411700 1
1 26.560000 60.130300 1
2 59.610000 31.014600 2
1 73.670000 93.523000 1
2 27.680000 20.922900 1
1 23.970000 29.042600 2
2 73.990000 16.515300 2
1 10.310000 16.839800 1
1 20.220000 78.293600 1
1 7.980000 78.364100 1
2 90.590000 49.592500 2
1 63.530000 91.401100 1
1 7.010000 10.701900 2
1 30.820000 70.056500 1
2 87.510000 64.859000 2
2 65.030000 40.638700 2
1 26.570000 42.988400 1
2 66.490000 40.547900 2
1 5.120000 56.853800 1
1 15.560000 51.511200 1
2 77.520000 22.942700 2
1 45.510000 55.360800 1
1 44.040000 87.241300 2
1 8.860000 13.640900 1
2 46.580000 1.052800 2
2 72.820000 11.353800 2
2 48.990000 18.935700 2
2 70.170000 68.441500 1
1 34.030000 54.346200 1
1 29.910000 73.120200 1
2 17.920000 16.507600 1
1 8.140000 34.950000 1
1 45.390000 83.832400 2
2 80.770000 0.809400 2
2 62.180000 51.284400 2
1 41.270000 58.667600 1
2 80.170000 68.390100 2
1 63.020000 74.787800 1
1 3.360000 80.214200 1
2 86.310000 27.215300 2
1 42.930000 70.462900 2
2 39.730000 29.564200 1
1 76.350000 93.120900 2
1 21.640000 59.273000 1
1 58.860000 85.389700 1
2 98.350000 69.046400 2
1 12.310000 83.411800 1
2 44.360000 38.289300 2
1 22.510000 42.888200 2
2 94.360000 35.256300 2
2 89.420000 48.983200 2
1 37.060000 62.868400 1
2 35.570000 26.258800 1
2 33.170000 20.651300 2
1 3.710000 64.638000 1
2 74.650000 8.757800 2
1 17.470000 82.414300 1
1 43.380000 53.583400 2
2 62.870000 52.076700 2
2 84.530000 45.512800 2
1 7.220000 46.609700 1
1 73.900000 77.410400 2
1 2.860000 16.710400 2
1 82.020000 99.711800 1
2 37.640000 28.339900 1
2 31.550000 9.795300 1
2 43.060000 1.572700 2
1 43.980000 86.122600 1
2 85.960000 81.175500 2
1 60.980000 95.072000 1
1 64.990000 94.505900 1
1 28.760000 67.611600 1
2 62.410000 44.001100 1
1 32.110000 44.187800 1
2 31.440000 14.337800 2
1 40.130000 85.141500 1
2 33.350000 2.455600 2
2 31.200000 10.300100 2
2 43.640000 41.676200 1
1 83.720000 84.752200 1
2 55.180000 40.981100 1
2 9.090000 6.073700 1
2 83.190000 32.519800 1
1 4.690000 74.757700 1
2 89.330000 5.276700 2
1 63.580000 91.021400 1
2 88.780000 82.935600 1
1 13.790000 50.553000 1
2 63.350000 57.246300 1
1 43.850000 74.825000 1
1 26.570000 92.688700 1
1 8.880000 34.622000 1
1 85.680000 90.086600 1
2 91.250000 23.206200 2
2 68.680000 26.834300 2
1 34.430000 68.334900 1
1 27.810000 67.787600 1
2 45.630000 34.251000 2
1 5.830000 86.280600 1
1 46.540000 47.716800 1
2 62.960000 46.411700 1
1 26.560000 60.130300 2
2 59.610000 31.014600 2
1 73.670000 93.523000 1
2 27.680000 20.922900 2
1 23.970000 29.042600 1
2 73.990000 16.515300 2
1 10.310000 16.839800 1
1 20.220000 78.293600 1
1 7.980000 78.364100 1
2 90.590000 49.592500 2
1 63.530000 91.401100 2
1 7.010000 10.701900 2
1 30.820000 70.056500 1
2 87.510000 64.859000 2
2 65.030000 40.638700 2
1 26.570000 42.988400 1
2 66.490000 40.547900 2
1 5.120000 56.853800 1
1 15.560000 51.511200 1
2 77.520000 22.942700 2
1 45.510000 55.360800 1
1 44.040000 87.241300 1
1 8.860000 13.640900 2
2 46.580000 1.052800 2
2 72.820000 11.353800 2
2 48.990000 18.935700 2
2 70.170000 68.441500 1
1 34.030000 54.346200 2
1 29.910000 73.120200 1
2 17.920000 16.507600 2
1 8.140000 34.950000 1
1 45.390000 83.832400 1
2 80.770000 0.809400 2
2 62.180000 51.284400 2
1 41.270000 58.667600 2
2 80.170000 68.390100 2
1 63.020000 74.787800 1
1 3.360000 80.214200 1
2 86.310000 27.215300 2
1 42.930000 70.462900 1
2 39.730000 29.564200 2
1 76.350000 93.120900 1
1 21.640000 59.273000 1
1 58.860000 85.389700 2
2 98.350000 69.046400 2
1 12.310000 83.411800 1
2 44.360000 38.289300 2
1 22.510000 42.888200 1
2 94.360000 35.256300 2
2 89.420000 48.983200 2
1 37.060000 62.868400 1
2 35.570000 26.258800 2
2 33.170000 20.651300 1
1 3.710000 64.638000 1
2 74.650000 8.757800 2
1 17.470000 82.414300 1
1 43.380000 53.583400 2
2 62.870000 52.076700 2
2 84.530000 45.512800 2
1 7.220000 46.609700 1
1 73.900000 77.410400 2
1 2.860000 16.710400 1
1 82.020000 99.711800 2
2 37.640000 28.339900 2
2 31.550000 9.795300 2
2 43.060000 1.572700 2
1 43.980000 86.122600 1
2 85.960000 81.175500 2
1 60.980000 95.072000 1
1 64.990000 94.505900 1
1 28.760000 67.611600 1
2 62.410000 44.001100 2
1 32.110000 44.187800 2
2 31.440000 14.337800 2
1 40.130000 85.141500 1
2 33.350000 2.455600 2
2 31.200000 10.300100 1
2 43.640000 41.676200 2
1 83.720000 84.752200 2
2 55.180000 40.981100 1
2 9.090000 6.073700 1
2 83.190000 32.519800 2
1 4.690000 74.757700 1
2 89.330000 5.276700 2
1 63.580000 91.021400 1
2 88.780000 82.935600 1
1 13.790000 50.553000 1
2 63.350000 57.246300 2
1 43.850000 74.825000 1
1 26.570000 92.688700 1
1 8.880000 34.622000 1
1 85.680000 90.086600 2
2 91.250000 23.206200 2
2 68.680000 26.834300 2
1 34.430000 68.334900 1
1 27.810000 67.787600 1
2 45.630000 34.251000 2
1 5.830000 86.280600 1
1 46.540000 47.716800 2
2 62.960000 46.411700 1
1 26.560000 60.130300 1
2 59.610000 31.014600 2
1 73.670000 93.523000 2
2 27.680000 20.922900 1
1 23.970000 29.042600 2
2 73.990000 16.515300 2
1 10.310000 16.839800 1
1 20.220000 78.293600 1
1 7.980000 78.364100 1
2 90.590000 49.592500 2
1 63.530000 91.401100 2
1 7.010000 10.701900 1
1 30.820000 70.056500 1
2 87.510000 64.859000 2
2 65.030000 40.638700 2
1 26.570000 42.988400 1
2 66.490000 40.547900 2
1 5.120000 56.853800 1
1 15.560000 51.511200 1
2 77.520000 22.942700 2
1 45.510000 55.360800 1
1 44.040000 87.241300 1
1 8.860000 13.640900 2
2 46.580000 1.052800 2
2 72.820000 11.353800 2
2 48.990000 18.935700 2
2 70.170000 68.441500 2
1 34.030000 54.346200 1
1 29.910000 73.120200 1
2 17.920000 16.507600 1
1 8.140000 34.950000 1
1 45.390000 83.832400 1
2 80.770000 0.809400 2
2 62.180000 51.284400 1
1 41.270000 58.667600 1
2 80.170000 68.390100 2
1 63.020000 74.787800 2
1 3.360000 80.214200 1
2 86.310000 27.215300 2
1 42.930000 70.462900 1
2 39.730000 29.564200 1
1 76.350000 93.120900 2
1 21.640000 59.273000 1
1 58.860000 85.389700 1
2 98.350000 69.046400 2
1 12.310000 83.411800 1
2 44.360000 38.289300 2
1 22.510000 42.888200 1
2 94.360000 35.256300 2
2 89.420000 48.983200 2
1 37.060000 62.868400 1
2 35.570000 26.258800 2
2 33.170000 20.651300 2
1 3.710000 64.638000 1
2 74.650000 8.757800 2
1 17.470000 82.414300 1
1 43.380000 53.583400 1
2 62.870000 52.076700 1
2 84.530000 45.512800 2
1 7.220000 46.609700 1
1 73.900000 77.410400 2
1 2.860000 16.710400 1
1 82.020000 99.711800 2
2 37.640000 28.339900 2
2 31.550000 9.795300 2
2 43.060000 1.572700 2
1 43.980000 86.122600 1
2 85.960000 81.175500 1
1 60.980000 95.072000 1
1 64.990000 94.505900 1
1 28.760000 67.611600 1
2 62.410000 44.001100 1
2 67.800000 33.937700 2
1 49.780000 82.588600 1
1 21.870000 89.924500 1
1 37.420000 72.267100 1
1 25.090000 49.526000 1
1 62.590000 79.917900 2
1 2.760000 12.436100 2
2 65.290000 36.581400 2
2 45.630000 34.251000 2
1 37.820000 62.953800 1
1 9.470000 21.698800 2
2 56.940000 16.657000 2
1 63.080000 87.889800 1
1 65.400000 95.039400 1
2 76.460000 5.937500 2
1 84.620000 92.823900 1
2 91.290000 84.549800 2
2 84.860000 41.012300 2
1 15.850000 63.858900 1
2 97.590000 32.476300 2
1 12.720000 77.403600 1
2 92.060000 42.246300 1
1 2.300000 15.912400 1
1 36.080000 62.620600 2
1 47.180000 59.582700 1
1 42.220000 55.040200 1
1 40.100000 68.120600 1
1 26.970000 39.578200 2
1 14.750000 70.740000 1
2 58.440000 53.157300 2
2 57.360000 8.053600 2
1 28.570000 80.399200 1
1 56.570000 78.737900 1
2 61.780000 47.133500 2
1 64.820000 67.917900 1
2 38.950000 8.111400 2
2 68.340000 55.708200 1
1 55.500000 57.129900 2
1 65.110000 87.506900 1
1 40.660000 82.160000 1
1 20.090000 27.179500 2
1 45.310000 91.407200 1
2 76.370000 12.163000 2
1 81.080000 90.177100 1
1 5.820000 87.504100 1
2 72.030000 48.889000 2
1 36.710000 62.609700 1
2 57.100000 0.688400 2
1 21.500000 99.769600 1
2 86.460000 70.317100 2
2 37.570000 21.577000 2
2 40.640000 39.414600 1
2 51.320000 7.593300 2
1 41.210000 79.780300 1
1 50.940000 80.324700 1
1 43.330000 86.022800 1
1 16.210000 31.539700 1
2 25.590000 14.789400 2
1 7.410000 38.643700 1
1 59.940000 96.040300 1
1 56.170000 91.056300 1
2 32.700000 20.231800 2
1 18.460000 32.290200 1
2 97.580000 92.144800 2
2 69.960000 51.293300 2
1 42.380000 98.488300 1
2 84.630000 49.058200 2
2 77.300000 19.214700 2
1 14.890000 35.241900 1
1 50.180000 61.290600 1
1 13.910000 19.124500 1
1 19.760000 41.915900 1
1 5.040000 51.739000 1
2 97.760000 53.500200 2
1 29.860000 36.442900 1
1 3.070000 95.677400 1
1 45.300000 91.667700 1
1 75.770000 86.093800 2
2 21.570000 19.010100 1
1 0.540000 45.752100 1
1 8.030000 85.075700 1
2 82.100000 9.582600 2
1 20.160000 34.727600 1
1 70.910000 91.040600 2
1 31.070000 66.863200 1
2 88.010000 43.021700 2
2 48.980000 43.275400 1
1 34.020000 85.961600 1
2 50.280000 49.423600 2
2 48.070000 40.796400 2
1 47.700000 67.365900 2
2 95.590000 59.296500 2
2 84.590000 35.582800 2
2 29.980000 13.501300 2
2 96.500000 69.312100 2
2 99.500000 14.263500 2
2 89.670000 71.943800 2
1 17.220000 65.689400 1
1 12.550000 92.217600 1
2 67.410000 7.315400 2
2 67.800000 33.937700 2
1 49.780000 82.588600 1
1 21.870000 89.924500 1
1 37.420000 72.267100 1
1 25.090000 49.526000 1
1 62.590000 79.917900 1
1 2.760000 12.436100 2
2 65.290000 36.581400 2
2 45.630000 34.251000 2
1 37.820000 62.953800 1
1 9.470000 21.698800 1
2 56.940000 16.657000 2
1 63.080000 87.889800 1
1 65.400000 95.039400 1
2 76.460000 5.937500 2
1 84.620000 92.823900 1
2 91.290000 84.549800 1
2 84.860000 41.012300 2
1 15.850000 63.858900 1
2 97.590000 32.476300 2
1 12.720000 77.403600 1
2 92.060000 42.246300 2
1 2.300000 15.912400 1
1 36.080000 62.620600 1
1 47.180000 59.582700 1
1 42.220000 55.040200 1
1 40.100000 68.120600 1
1 26.970000 39.578200 1
1 14.750000 70.740000 1
2 58.440000 53.157300 1
2 57.360000 8.053600 2
1 28.570000 80.399200 1
1 56.570000 78.737900 1
2 61.780000 47.133500 2
1 64.820000 67.917900 1
2 38.950000 8.111400 2
2 68.340000 55.708200 1
1 55.500000 57.129900 2
1 65.110000 87.506900 1
1 40.660000 82.160000 1
1 20.090000 27.179500 2
1 45.310000 91.407200 1
2 76.370000 12.163000 2
1 81.080000 90.177100 1
1 5.820000 87.504100 1
2 72.030000 48.889000 2
1 36.710000 62.609700 1
2 57.100000 0.688400 2
1 21.500000 99.769600 1
2 86.460000 70.317100 2
2 37.570000 21.577000 1
2 40.640000 39.414600 2
2 51.320000 7.593300 2
1 41.210000 79.780300 1
1 50.940000 80.324700 1
1 43.330000 86.022800 1
1 16.210000 31.539700 2
2 25.590000 14.789400 2
1 7.410000 38.643700 1
1 59.940000 96.040300 2
1 56.170000 91.056300 1
2 32.700000 20.231800 2
1 18.460000 32.290200 1
2 97.580000 92.144800 2
2 69.960000 51.293300 2
1 42.380000 98.488300 1
2 84.630000 49.058200 1
2 77.300000 19.214700 2
1 14.890000 35.241900 1
