  -0.16159    0.98686  -43.94719 
  -0.10352    0.99463  -65.27463 
  -0.13889    0.99031  -58.11009 
   0.01072    0.99994  -57.82848 
  -0.17957    0.98375  -42.50305 
  -0.36969    0.92915  -22.35685 
