 138.62944	 137.41800	 154.19473	 113.69634	 115.36527	
 138.62944	 139.97688	 144.72955	  56.66271	  61.26155	
 138.62944	 143.19460	 123.19892	 125.35806	 111.62661	
 138.62944	 142.59392	  22.69325	 132.98262	  32.99523	
 138.62944	 142.87439	 160.82000	 118.64177	 123.29982	
 138.62944	 142.23293	 147.37514	 126.71554	 128.35230	
