  -0.52267    0.85253  -22.47389 
  -0.69253    0.72139   -2.48614 
  -0.20646    0.97846  -43.49946 
  -0.78531    0.61910    0.80139 
  -0.92961    0.36853   32.60912 
  -0.92225    0.38660   27.28334 
   0.95925    0.28256  -61.24091 
   0.83602    0.54869  -53.07391 
