 138.62944	 142.59392	 147.51352	 109.08261	 112.78936	
 138.62944	 143.07456	 147.47072	  78.99378	  83.35782	
 138.62944	 143.19460	 145.56128	  65.53883	  66.76226	
 138.62944	 134.09450	 130.07797	  95.74840	  95.15238	
 138.62944	 140.66357	  84.59212	 128.07816	  77.90284	
 138.62944	 137.41800	  64.69254	 127.59601	  66.18542	
 138.62944	 143.07456	  82.82438	 150.67518	  82.00258	
 138.62944	 142.59392	  94.82165	 158.81149	  78.44182	
