   0.59000    0.20000    0.80000 
   0.67000    0.30000    0.74000 
   0.62000    0.10000    0.90000 
   0.88000    0.39000    0.91000 
   0.95000    0.37000    0.95000 
   0.92000    0.45000    0.92000 
   0.58000    0.34000    0.71000 
   0.53000    0.47000    0.52000 
