   0.56771    0.82323  -59.15424 
   0.89530    0.44546  -58.32648 
   0.86210    0.50673  -66.45362 
   0.87911    0.47661  -68.29678 
   0.77119    0.63660  -72.20062 
   0.75916    0.65090  -72.97285 
   0.67762    0.73542  -71.17244 
   0.59786    0.80160  -72.29376 
