   0.86000    0.34000    0.85000 
   0.88000    0.32000    0.89000 
   0.73000    0.36000    0.73000 
   0.42000    0.45000    0.53000 
   0.79000    0.42000    0.76000 
   0.33000    0.62000    0.33000 
