 138.62944	 142.59392	 133.35600	  96.61734	  98.83473	
 138.62944	 141.26815	 125.70222	  44.97109	  49.50878	
 138.62944	 139.20750	 106.85763	 112.63063	  78.99152	
 138.62944	 142.23293	  57.35781	 136.92036	  59.25351	
 138.62944	 142.23293	 125.48036	 144.04340	 119.72508	
 138.62944	 143.07456	 145.02545	 130.65559	 124.62678	
